iter	Logloss
0	0.4325717568
1	0.287052484
2	0.2043800234
3	0.1624433605
4	0.1344768271
5	0.1080080892
6	0.09290603236
7	0.07979643637
8	0.07068276964
9	0.06212236956
10	0.05589736943
11	0.05112806655
12	0.0472954077
13	0.04484300218
14	0.04239871198
15	0.04049092963
16	0.03548171774
17	0.03079669718
18	0.02723424145
19	0.02446790192
20	0.02362048024
21	0.02115140395
22	0.01972913626
23	0.01921621564
24	0.01775762186
25	0.01514638293
26	0.01420564142
27	0.01370383325
28	0.01271588478
29	0.01238799524
30	0.01195448817
31	0.01169876143
32	0.0115813702
33	0.01138473624
34	0.01130273844
35	0.01122819994
36	0.01116682997
37	0.01111329865
38	0.01107092589
39	0.01045944149
40	0.009772056262
41	0.00940094302
42	0.009233385443
43	0.008451450608
44	0.008303854884
45	0.008250470801
46	0.007732233412
47	0.007684097457
48	0.007282059771
49	0.007240835562
50	0.007207548518
51	0.00677624529
52	0.006353750072
53	0.006268225401
54	0.006240761808
55	0.00621845255
56	0.005941577673
57	0.005678149027
58	0.005181841014
59	0.00515797922
60	0.00481723501
61	0.004766318323
62	0.004704009385
63	0.004575724736
64	0.004556493828
65	0.004364744354
66	0.004347541227
67	0.004089373284
68	0.004072785827
69	0.003891739839
70	0.003692624071
71	0.003666085555
72	0.003621692349
73	0.003607695159
74	0.003595955775
75	0.003448894242
76	0.003384023855
77	0.00327923317
78	0.003221403427
79	0.003208569723
80	0.003199211802
81	0.003190350609
82	0.003167474936
83	0.003161713575
84	0.003112057309
85	0.002969256212
86	0.002963213477
87	0.002858190147
88	0.002772173202
89	0.002765394808
90	0.00274652649
91	0.002534206567
92	0.00237962443
93	0.002364526894
94	0.002348475201
95	0.002341417266
96	0.002335590147
97	0.002323823778
98	0.00232010094
99	0.002303106617
100	0.002293776991
101	0.002286386332
102	0.002185325559
103	0.002117432233
104	0.002113946231
105	0.002038451871
106	0.002033858187
107	0.00200882911
108	0.001954980131
109	0.001932525078
110	0.001928907166
111	0.001899328681
112	0.001830745019
113	0.001826925245
114	0.00182530826
115	0.001817352888
116	0.001802871284
117	0.001800805384
118	0.001773979206
119	0.001773059107
120	0.001760826401
121	0.001754772139
122	0.001711733931
123	0.00170850913
124	0.001707726574
125	0.001702587434
126	0.001701128165
127	0.001699055322
128	0.001678437454
129	0.001677324533
130	0.001650214622
131	0.001579996684
132	0.001559548976
133	0.001555638162
134	0.001552024049
135	0.001496948447
136	0.001493912408
137	0.001481357196
138	0.001479808589
139	0.001479250819
140	0.001476838834
141	0.001467600903
142	0.00145151227
143	0.00145056702
144	0.001449771627
145	0.001364693644
146	0.00136387441
147	0.001306589862
148	0.001263702035
149	0.001261800532
150	0.001219634741
151	0.001216782487
152	0.001215427751
153	0.001091837258
154	0.001089845697
155	0.00108235712
156	0.001081026029
157	0.001054849578
158	0.001034372528
159	0.001032710351
160	0.001031795557
161	0.001000697415
162	0.0009982123356
163	0.0009967357758
164	0.0009682199763
165	0.0009522102665
166	0.0009508405974
167	0.0009475664125
168	0.000941419145
169	0.0009403905833
170	0.0009394444165
171	0.0009180906264
172	0.0009157195114
173	0.0008942706199
174	0.0008791200315
175	0.0008783039414
176	0.0008780812523
177	0.0008777475461
178	0.0008769333554
179	0.0008704352216
180	0.000868760141
181	0.0008429092097
182	0.0008394200643
183	0.0008392447294
184	0.0008205444111
185	0.0008198992676
186	0.0008198025943
187	0.0008042336124
188	0.0008004258906
189	0.0007873500443
190	0.0007871259797
191	0.0007854867914
192	0.0007853692901
193	0.000769037991
194	0.0007688353439
195	0.0007572900923
196	0.000757184446
197	0.0007564708583
198	0.0007560411339
199	0.0007453930574
200	0.0007204811537
201	0.0006833985695
202	0.000682459018
203	0.0006819287559
204	0.0006806721998
205	0.0006763986647
206	0.000675534238
207	0.0006484850428
208	0.0006313658172
209	0.0006217227236
210	0.0006216988828
211	0.0006201975652
212	0.0006168637126
213	0.0006159295318
214	0.0006158356094
215	0.0006157070392
216	0.0006153787692
217	0.0006152727299
218	0.0006148041003
219	0.0006060881139
220	0.000604481543
221	0.0006041027095
222	0.0006033913488
223	0.000596798834
224	0.000594897331
225	0.000594877027
226	0.0005936606204
227	0.0005640485356
228	0.0005447903155
229	0.0005447254082
230	0.0005382479058
231	0.0005378332784
232	0.0005377171525
233	0.0005376996321
234	0.0005188529285
235	0.0005189849045
236	0.0005186678018
237	0.0005123192299
238	0.0005006335531
239	0.0004948440947
240	0.0004926655402
241	0.0004925741066
242	0.000492300461
243	0.0004922255982
244	0.0004868921939
245	0.0004819691271
246	0.0004819412582
247	0.000481807612
248	0.0004776830166
249	0.0004634275402
250	0.0004587137684
251	0.0004547030065
252	0.00045484091
253	0.0004543781751
254	0.0004537391556
255	0.0004529088855
256	0.0004505580744
257	0.000450396199
258	0.0004503482554
259	0.0004500462496
260	0.0004447233249
261	0.0004445762518
262	0.0004445239199
